id	uKIN	RWR
Q9NUQ8	4.053532386271818e-07	2.7110188250468002e-06
Q9NUQ9	1.5014854666011998e-06	1.1236825129645635e-05
Q9NUR3	4.636184879749916e-06	2.4097228447083295e-06
Q9NUS5	3.7898551759198034e-07	8.170475904737437e-08
Q9NUT2	4.1597725273776245e-07	1.2855316258828983e-06
Q9NUU6	5.752691110846588e-07	4.684501350102776e-05
Q9NUU7	7.413158973057817e-07	9.508100293968862e-06
Q9NUV7	2.878524625161209e-07	1.460173522946346e-07
Q9NUV9	2.0121411078606144e-07	1.4406552086256931e-08
Q9NUW8	1.9066168208249899e-06	1.7889244840668886e-05
Q9NUX5	1.2710681360197625e-05	0.0013501422313792648
Q9NUY8	1.0175621652081637e-06	7.21290040771712e-06
Q9NUZ1	2.5759357723838284e-07	3.225100593781925e-08
Q9NV06	4.825197617603494e-07	7.863931114530609e-06
Q9NV12	7.514893533216992e-07	4.754345582923197e-06
Q9NV23	2.5728156310906004e-07	4.470422617284955e-08
Q9NV29	4.976188128404224e-07	1.0379077309927393e-06
Q9NV31	3.8037584299104795e-07	3.5326868540201027e-06
Q9NV35	2.748446475913532e-07	1.4638244029802351e-07
Q9NV39	4.263301575771748e-07	8.582117209732143e-07
Q9NV56	2.068180160648306e-06	4.109913444722884e-05
Q9NV58	2.124154660272397e-06	1.0560893415639992e-05
Q9NV64	5.497851065021067e-07	1.4477347325581595e-06
Q9NV66	7.624557336872655e-07	5.502496266686627e-06
Q9NV70	1.026864740677306e-06	3.5146180497699346e-05
Q9NV72	2.91429654262171e-07	3.9517391864948486e-08
Q9NV79	1.4209069529385048e-05	0.00015012005622780394
Q9NV88	7.169781304394816e-07	3.944308074580956e-06
Q9NV92	6.131928229391587e-07	4.44058900892951e-06
Q9NV96	7.962943582481824e-07	1.5448198848366208e-05
Q9NVA1	4.012192593146206e-07	4.106751344772881e-06
Q9NVA2	1.7995864353290534e-06	3.096164934745577e-05
Q9NVA4	6.801689797983011e-06	7.392107360904862e-06
Q9NVC3	2.097103317380222e-06	3.22664239787887e-05
Q9NVC6	9.340210731035997e-07	1.8721700112072556e-05
Q9NVD3	6.836881198412114e-07	2.272324135599999e-06
Q9NVD7	5.89970184527255e-07	5.9262858268019085e-06
Q9NVE4	7.003453685650016e-07	3.351230190238488e-06
Q9NVE5	2.839951074633591e-06	6.8431166227576525e-06
Q9NVE7	4.270074593293011e-07	2.9158680608261825e-06
Q9NVF7	1.577770044936021e-06	3.2187055393181424e-05
Q9NVF9	4.148550047432446e-07	6.218802001561735e-07
Q9NVG8	3.191842652967957e-07	3.081263491594404e-07
Q9NVH0	3.7914221141450205e-07	1.3240858029089755e-05
Q9NVH1	5.460426800794432e-07	1.59404878127066e-05
Q9NVH2	2.3239550070263902e-06	4.1446845216710785e-05
Q9NVH6	3.4224605709624457e-07	6.243491919173681e-07
Q9NVI1	5.038412066627563e-07	1.1590964189838496e-05
Q9NVI7	3.665122707652847e-07	1.4170842491975523e-05
Q9NVJ2	4.057868858378628e-07	2.630022999296814e-06
Q9NVK5	1.623667465298817e-06	2.2844599293559897e-05
Q9NVL1	3.53687549821304e-07	6.200215783834366e-07
Q9NVL8	1.118576389426725e-06	8.622804519556575e-06
Q9NVM1	1.079994063411542e-06	2.9396648483973376e-06
Q9NVM4	1.6537771751542689e-06	1.524239449364977e-05
Q9NVM6	3.00960830838585e-07	7.232441890882827e-07
Q9NVM9	8.956944835140755e-07	9.339973509844826e-06
Q9NVN3	1.3918439362863853e-06	9.808931935715793e-06
Q9NVN8	5.727432435375039e-07	7.583701989205071e-06
Q9NVP1	4.6067324577582726e-07	1.1453260858526051e-05
Q9NVP2	8.146388191984804e-07	1.0134217811771056e-05
Q9NVP4	5.65780472129076e-07	4.076371489243557e-07
Q9NVQ4	7.420339932301286e-07	2.2650320615416637e-06
Q9NVR0	3.9299085136588593e-07	8.288142866104327e-07
Q9NVR2	4.684351724798613e-07	3.3268422381642606e-06
Q9NVR5	5.59522068920985e-07	1.0150608492356369e-05
Q9NVR7	5.779409836767388e-07	2.0974488447924435e-06
Q9NVS2	6.410823471235814e-07	9.444122819410144e-06
Q9NVS9	1.5605230342204323e-06	1.1799167616918065e-05
Q9NVT9	3.287130383888521e-07	1.5001986272668156e-06
Q9NVU0	4.1988041680145e-07	4.453324584766555e-06
Q9NVU7	6.25250082740776e-07	8.990377535174501e-06
Q9NVV0	4.302410495429543e-07	8.475307233905919e-07
Q9NVV2	3.2775910678692765e-07	1.0228196247665847e-07
Q9NVV4	5.738771350050061e-07	8.079153043526679e-06
Q9NVV5	9.368125793765368e-07	9.94931366834532e-06
Q9NVV9	8.161650014542548e-07	2.345956562572824e-05
Q9NVW2	1.9449801467029397e-06	2.3251042730306054e-05
Q9NVX0	6.693018432395044e-07	1.2605988433807151e-05
Q9NVX2	4.996635982280194e-07	4.418809683462603e-06
Q9NVX7	1.1514187191063945e-06	9.111410836429734e-06
Q9NVZ3	1.3160279125774575e-06	1.1914326328057583e-05
Q9NW07	2.855617681506027e-07	8.671243327580908e-08
Q9NW08	4.082894819684335e-07	4.046200736136987e-06
Q9NW13	5.350777513473949e-07	1.394768154997505e-05
Q9NW15	9.63030460126919e-07	2.928323612227937e-06
Q9NW38	2.1983482546177052e-06	3.684117506355485e-05
Q9NW61	1.7159513616317687e-06	7.174313240523155e-06
Q9NW64	6.038244680103887e-07	8.41876218767031e-06
Q9NW68	1.2475768739115764e-06	5.0026395125980785e-06
Q9NW71	3.319211081346319e-07	7.138705219139512e-08
Q9NW75	3.554114161607248e-07	7.930567611721646e-07
Q9NW81	3.10176142094628e-07	1.436975750342327e-07
Q9NW82	3.3570690191957953e-07	1.5049527488297159e-06
Q9NW97	4.4028195615720373e-07	2.519864281489342e-06
Q9NWA0	7.121580896127848e-07	1.4232558847052482e-05
Q9NWB1	6.104346885667409e-07	1.098493709550166e-05
Q9NWB6	4.133388924980631e-07	4.396762979477925e-06
Q9NWB7	1.1486687027512298e-06	2.202366697242783e-05
Q9NWC5	7.647757780023211e-07	6.535495587537915e-07
Q9NWD8	2.0585934111189823e-06	2.503221025690204e-05
Q9NWD9	4.824369276112586e-07	1.934536430477364e-07
Q9NWF4	1.5052359899915298e-06	3.5595391112346638e-06
Q9NWF9	6.785668150871056e-07	6.452800922434444e-06
Q9NWG3	1.7916227363458194e-06	1.133162282453887e-06
Q9NWG8	2.4891235839604555e-07	5.9481915040863284e-08
Q9NWH2	5.135007324750683e-07	1.667744480040625e-06
Q9NWH7	2.734950296002272e-06	8.03354206110133e-06
Q9NWH9	4.98781704770139e-07	5.638708055021955e-06
Q9NWJ2	3.81871491068449e-07	1.1514063556146513e-07
Q9NWJ6	4.480270165945664e-05	2.408728831798443e-05
Q9NWK9	4.2742130746773993e-07	2.1849591682667933e-06
Q9NWL6	6.147624434185904e-07	7.145574710154348e-07
Q9NWL9	4.456038902654296e-07	4.346948404592981e-07
Q9NWM0	3.634443632372932e-07	3.4773322464009507e-07
Q9NWM3	4.667972133446407e-07	4.621921469768854e-06
Q9NWM8	1.3297051398849053e-06	1.196869617885631e-05
Q9NWN3	8.338381221826105e-07	5.412634729903463e-06
Q9NWQ4	6.039940168785305e-07	8.181035693273593e-06
Q9NWQ8	1.702324579057005e-06	2.2233182465421924e-05
Q9NWQ9	7.578609606211902e-06	0.00012398783557483807
Q9NWR8	3.598230920204681e-07	5.719846089889996e-06
Q9NWS0	4.499563031316405e-07	2.6159002448601724e-05
Q9NWS1	9.020487214290452e-07	1.070142917955869e-06
Q9NWS6	3.918557809500774e-07	8.123562877016084e-07
Q9NWS8	3.716135655899354e-07	9.127183062975424e-06
Q9NWS9	6.444667372271337e-07	1.0627681631775112e-05
Q9NWT1	6.282346017912678e-07	7.125828165074857e-06
Q9NWT6	5.261231691235096e-07	3.567875879630116e-05
Q9NWT8	4.4731693479903107e-07	1.8797797668899357e-05
Q9NWU1	5.830614380951745e-07	1.4587505011940284e-06
Q9NWU2	4.836185273818386e-07	6.833558570696674e-06
Q9NWU5	3.3552250937413284e-07	1.6832369283451398e-06
Q9NWV4	5.455641877218244e-07	2.067370982690246e-06
Q9NWV8	5.47800825322487e-07	8.394557825099737e-06
Q9NWW0	4.21945970106312e-07	3.192628936432387e-07
Q9NWW5	8.294698255720737e-07	1.3245713751799911e-05
Q9NWW6	1.2071091951116284e-06	1.6792075691911984e-06
Q9NWW7	3.433007640305518e-06	7.182690225644879e-06
Q9NWW9	3.715764623190386e-07	3.7329070821406746e-07
Q9NWX5	5.655113695779384e-07	8.41126827082989e-06
Q9NWX6	6.713590565974499e-07	7.642907083725016e-06
Q9NWY4	8.239511126151664e-07	6.472222765310625e-06
Q9NWZ3	1.3604732986944976e-06	1.2899357664632506e-05
Q9NWZ5	3.6692692921513816e-07	5.588653421210627e-07
Q9NWZ8	9.581305259052873e-07	8.470827299680166e-06
Q9NX00	1.5190298304925348e-06	1.2814772951779955e-05
Q9NX01	5.426675321714123e-07	2.323028068235368e-06
Q9NX02	1.3378449250004946e-06	1.102209219196287e-05
Q9NX04	1.0117262587020569e-06	3.8421392409300885e-05
Q9NX05	7.765942267965792e-07	2.448834914516219e-05
Q9NX07	8.194116715306111e-07	3.1360140887749043e-06
Q9NX08	4.76675952028262e-07	2.2264682066874526e-06
Q9NX09	6.896619018813434e-07	5.250915982196704e-06
Q9NX14	3.928237760059684e-07	4.662120344089337e-06
Q9NX18	5.451517847805957e-05	0.0008939018899482437
Q9NX20	5.916847564936367e-07	9.95586632760476e-06
Q9NX24	9.401401171812324e-07	1.5048219898252658e-05
Q9NX31	7.630717089096489e-07	1.2079618924181022e-06
Q9NX36	3.968924890148451e-07	4.160701251914779e-07
Q9NX38	3.992000367966038e-07	3.65947327814234e-07
Q9NX40	3.786884337215397e-07	1.7710306118102463e-05
Q9NX45	7.744978516797867e-07	3.625513379844109e-07
Q9NX46	1.2053142096180735e-06	1.0622433601735045e-05
Q9NX47	3.231547870048468e-07	1.104137472921323e-06
Q9NX52	6.353389546731235e-07	3.993091121023722e-07
Q9NX55	3.193130988310073e-06	8.932108548665585e-05
Q9NX57	2.52915414108917e-07	3.8216856938503993e-08
Q9NX58	7.856286757554038e-07	3.302275927991622e-05
Q9NX61	4.772169545696532e-07	2.621559662356117e-06
Q9NX62	6.434065369241492e-07	4.3160788950579034e-06
Q9NX63	5.111833174981674e-07	1.6756625260545542e-05
Q9NX65	4.993178941696231e-07	4.361985602586423e-06
Q9NX70	7.70302496252174e-07	1.6481586022088878e-05
Q9NX74	4.836415641443575e-07	6.125437469925428e-07
Q9NX76	1.2631000492612899e-06	1.3066441581728674e-05
Q9NX77	5.503340570939602e-07	4.591375510028435e-07
Q9NX78	1.5210746811298437e-06	2.180236848774128e-06
Q9NX94	5.198948174259469e-07	2.5027795545768105e-06
Q9NX95	1.7594364143687098e-06	1.132038117633192e-05
Q9NXA8	2.7544821676493685e-07	7.875809531329959e-07
Q9NXB0	1.0105954233132429e-06	2.2560199599348555e-05
Q9NXB9	3.995443836098684e-07	5.184588177987588e-07
Q9NXC2	1.337944077092606e-06	2.1634515927186674e-05
Q9NXC5	9.451893459007889e-07	1.0152633926634258e-05
Q9NXD2	6.853877582952874e-07	3.0753955175020995e-06
Q9NXD3	2.314701754482459e-07	2.5460493487314105e-08
Q9NXE4	8.632546555513957e-07	1.0072406061031174e-05
Q9NXE8	4.858868120327472e-07	1.1878383808442494e-06
Q9NXF1	5.896303195468718e-07	9.672813957765186e-06
Q9NXF7	1.5532415460869635e-06	1.4729412060049912e-05
Q9NXF8	8.595211540054871e-07	3.1997496118378813e-06
Q9NXG0	1.471886584719858e-06	4.662093755789326e-06
Q9NXG2	7.621777055646056e-07	5.527465399039522e-06
Q9NXG6	7.460480211440054e-07	1.0206088847037767e-06
Q9NXG9	1.1793303031465096e-06	7.369232709291444e-07
Q9NXH3	2.578132475714298e-07	4.214806332140234e-08
Q9NXH8	3.7953964722806623e-07	5.787591721411803e-07
Q9NXH9	3.5290681811426564e-07	1.585086299145988e-06
Q9NXI6	5.348483279837302e-07	4.4172860459390445e-07
Q9NXJ0	5.229146671829523e-07	1.8266036539496304e-07
Q9NXJ5	6.08839796053735e-07	1.061530774695208e-06
Q9NXK6	4.716799510413802e-07	8.362949957835639e-07
Q9NXK8	3.7695568678558164e-07	2.7040876032988617e-06
Q9NXK9	3.432056547741573e-07	4.922172756416503e-08
Q9NXL2	7.80945309505311e-07	2.2225513903383695e-06
Q9NXL6	1.082562318279437e-06	3.5822455644312e-07
Q9NXL9	1.4276593405829963e-06	1.3896046800790698e-05
Q9NXN4	4.05063954729239e-07	4.1486279178417374e-07
Q9NXP7	7.68498654545658e-07	7.756353823654603e-07
Q9NXR1	4.1243659504904923e-07	3.884438649483084e-06
Q9NXR5	1.5148532210733352e-06	9.080020514919298e-06
Q9NXR7	8.838053593329792e-07	1.3166431086732736e-05
Q9NXR8	1.9696960957704128e-06	2.6395639565809005e-05
Q9NXS2	1.3254815911571217e-06	2.0854191340705857e-05
Q9NXS3	4.2238867027712065e-07	8.13232984998568e-07
Q9NXT0	7.838495117360375e-07	5.065729723521684e-07
Q9NXU5	5.178024756261365e-07	3.771963436833779e-06
Q9NXV2	1.8045974791318721e-06	2.5201292383687396e-05
Q9NXV6	4.6178405076568287e-07	5.515284023764922e-06
Q9NXW1	6.966446446186076e-07	2.0218525591304117e-07
Q9NXW2	4.4466837855657605e-07	3.7604757461847414e-06
Q9NXW9	3.443751761661649e-06	1.9224025277697698e-05
Q9NXX6	7.896803952980955e-07	6.038350289743402e-06
Q9NXZ1	5.748868439647538e-07	4.932046407410971e-07
Q9NXZ2	3.8915396759628134e-07	1.074502139865449e-06
Q9NY12	6.761892693590858e-07	1.8695855429277353e-05
Q9NY15	8.964356500914229e-07	2.4620290284137508e-06
Q9NY25	4.870949313946807e-07	1.1179982120845108e-06
Q9NY26	3.946336537785611e-07	1.3822441984094184e-06
Q9NY27	5.794499401708103e-07	9.333865323428345e-06
Q9NY28	5.514396641175719e-07	2.2499050763771098e-07
Q9NY30	4.153308967827682e-07	1.0723426762256679e-07
Q9NY33	9.997026385354821e-07	7.319152107889861e-06
Q9NY35	1.033039587662452e-06	6.488486569692568e-06
Q9NY43	1.6905616710778147e-06	1.6277880325971554e-06
Q9NY46	4.294423236611851e-07	8.070417471180565e-07
Q9NY47	1.43006934033925e-06	6.164889660265693e-06
Q9NY56	5.326998444929441e-07	6.333483685681919e-07
Q9NY57	1.354862169594306e-06	1.2733951983250103e-06
Q9NY59	5.572131896565156e-07	2.8744082478885205e-06
Q9NY61	7.042636009891805e-07	1.658044936306889e-05
Q9NY64	1.26953475749559e-06	4.0240007989284875e-06
Q9NY65	1.0699050238267595e-06	1.6461301871531414e-05
Q9NY72	7.01617358996911e-07	1.691289181087147e-05
Q9NY74	7.554743443929261e-06	4.58230502293143e-05
Q9NY87	3.7360488560189295e-05	4.48353320254746e-05
Q9NY91	4.221766278770622e-07	1.3250885200916413e-07
Q9NY93	5.735056528228357e-07	1.8110281482220153e-05
Q9NY97	2.3148951670344713e-06	1.9475231821496582e-05
Q9NY99	3.4384192657926755e-07	7.52632774400683e-07
Q9NYA1	1.3329841304488178e-06	2.6891067102035395e-05
Q9NYA3	4.955871512201094e-07	3.4591001157598438e-06
Q9NYA4	7.120008819850424e-07	1.7584523021181503e-05
Q9NYB0	5.642367053777117e-07	1.7359959012305353e-05
Q9NYB5	4.183025539313377e-07	2.3474522781303485e-07
Q9NYB9	5.875727481956652e-07	2.5418256030082273e-05
Q9NYC9	2.8175652118170684e-06	5.8895623140452415e-06
Q9NYD6	4.3656131937203096e-07	9.381660452001173e-07
Q9NYF0	1.727165892618887e-06	1.2789770674883582e-05
Q9NYF3	8.841757744567812e-07	9.977957099688306e-06
Q9NYF5	7.526556900660545e-07	3.8047704464491864e-06
Q9NYF8	1.8398435709572445e-05	0.0016591179230894349
Q9NYG2	8.412155860169714e-07	1.2056240463069717e-06
Q9NYG5	6.088164954235043e-07	8.623783439406438e-06
Q9NYG8	3.3814223051290526e-07	1.9400620408709957e-07
Q9NYH9	5.002937878476978e-07	4.657050757425255e-06
Q9NYI0	2.919841525410605e-06	1.452328142504107e-05
Q9NYJ1	3.3669515780305346e-07	3.879795390274731e-07
Q9NYJ8	4.541083390101739e-07	1.9969525199509684e-05
Q9NYK1	2.9098620981230652e-06	8.102945993086252e-06
Q9NYK5	4.298485827689117e-07	8.447029295430682e-06
Q9NYK6	3.2042233552274957e-07	2.7076989330598575e-07
Q9NYL2	8.863795809508715e-07	1.311402065095362e-05
Q9NYL4	2.027609522491195e-06	4.536358404585339e-06
Q9NYL5	5.675758494068752e-07	3.617981065184501e-07
Q9NYL9	5.150856601615625e-07	1.338921997264782e-05
Q9NYM9	4.2349532249489856e-07	5.850781758589173e-07
Q9NYN1	1.844456133676214e-06	7.825146500425584e-06
Q9NYP3	3.816353621889858e-07	1.0571208908804446e-06
Q9NYP7	4.696782387345391e-07	1.0956149189496868e-06
Q9NYP9	5.306884791044384e-07	9.07941013913198e-06
Q9NYQ3	3.839483009298835e-06	2.940110900912933e-05
Q9NYQ6	6.472679731957889e-06	3.588131244814469e-05
Q9NYQ7	5.987204841805083e-07	3.0061341783273774e-06
Q9NYQ8	3.0876633848209185e-07	6.359227748606557e-08
Q9NYR9	1.536431091600852e-06	7.954131040437868e-06
Q9NYS0	2.671641268466164e-06	8.354510215918209e-06
Q9NYS7	1.1979446433784546e-05	0.00015109101746203551
Q9NYT0	2.980666736275282e-06	6.412244761348363e-06
Q9NYT6	5.044908772355994e-07	3.88677699380745e-07
Q9NYU1	1.8456537206820523e-06	8.815476214243413e-06
Q9NYU2	6.94982687775092e-07	2.0244676587480094e-05
Q9NYV4	4.2827749147024093e-05	0.0017003334093944288
Q9NYV6	1.7943225126456185e-06	1.3872084625588868e-05
Q9NYV8	5.732041649096212e-07	2.1541738619080862e-07
Q9NYV9	5.600665025403257e-07	2.0636929747417572e-07
Q9NYW0	2.079794363981305e-05	2.65785002508476e-05
Q9NYW2	6.344039450073723e-07	2.2569096819629048e-07
Q9NYW3	2.010745563016528e-06	7.680514362962317e-06
Q9NYW4	6.610029221863986e-07	3.848805100513131e-07
Q9NYW8	3.99276786794215e-07	3.3934259557423628e-06
Q9NYX4	3.850589974086387e-06	7.845892105028078e-06
Q9NYY1	1.3477569768369635e-06	8.010021888793044e-06
Q9NYY3	6.720049356674704e-07	8.895628256325099e-06
Q9NYY8	3.543946603105786e-07	3.2496582219485574e-06
Q9NYZ1	9.629626184551663e-07	6.3056891961003554e-06
Q9NYZ2	2.9604109468008576e-07	1.9048606289593932e-07
Q9NYZ3	7.882216917285368e-07	2.5067140312516023e-05
Q9NYZ4	2.560132938978629e-06	7.558666887658001e-07
Q9NZ01	4.6469029876204704e-07	1.3415703422146937e-05
Q9NZ08	3.037990798382643e-06	2.5802637953616523e-05
Q9NZ09	8.157171743373829e-07	5.504865673089856e-06
Q9NZ20	7.385465646734442e-07	2.979334889800329e-07
Q9NZ23	3.198619276844423e-06	1.136031800200286e-05
Q9NZ32	7.58630881337273e-07	8.510455084248107e-06
Q9NZ38	2.2158610214486832e-07	3.434640474554753e-08
Q9NZ42	3.325982404743197e-07	4.863228128293004e-07
Q9NZ43	4.613024193783072e-07	5.76273371493992e-06
Q9NZ45	4.969729468352338e-07	5.3320571014718595e-06
Q9NZ47	3.898516623133569e-07	1.5860314849982434e-07
Q9NZ48	2.8861047690497495e-07	7.261766712323672e-08
Q9NZ52	6.469460595720281e-07	8.746986998145956e-06
Q9NZ53	4.0199652192379235e-07	9.107786789411243e-07
Q9NZ56	1.1166619679044523e-06	6.189927279035025e-06
Q9NZ63	1.7100899712567144e-06	1.7441076958337585e-05
Q9NZ71	3.432395470180856e-07	1.4549729199758277e-06
Q9NZ72	5.369434005691566e-07	3.2354175706096566e-06
Q9NZ81	6.023535942262301e-07	6.6875389188241595e-06
Q9NZ94	8.268054208543579e-07	1.6363854659305894e-05
Q9NZA1	4.992423892956444e-07	1.4966554014324284e-06
Q9NZB2	4.991716859572555e-07	9.934973453801356e-06
Q9NZB8	1.53740428469519e-05	5.264338575306468e-05
Q9NZC2	2.8417488248849995e-07	4.4462026420686887e-07
Q9NZC3	5.545491892180456e-07	2.1565802327499614e-06
Q9NZC4	4.775370175336531e-06	1.3060217999188154e-05
Q9NZC7	5.160377882429358e-07	6.793484911104167e-05
Q9NZC9	3.8393814899840376e-07	1.1784499129225203e-06
Q9NZD1	5.774530334404956e-07	1.3761061865750117e-06
Q9NZD2	6.843874115516441e-06	1.6245747413017166e-05
Q9NZD4	7.880687132009003e-07	2.94899269345055e-06
Q9NZD8	7.44173281159701e-07	2.6063311536506324e-05
Q9NZE8	3.641403610486945e-07	9.540835881694175e-07
Q9NZF1	4.4686368133801255e-07	9.97980983446398e-07
Q9NZG7	3.183119084838593e-06	5.740147795023157e-05
Q9NZH0	5.177997248427298e-07	1.648529912560667e-06
Q9NZH5	5.308090335875623e-07	9.413195633118241e-07
Q9NZH6	7.858789401849136e-07	5.325469116371105e-06
Q9NZH7	1.3930323537245582e-05	2.621707889262381e-05
Q9NZH8	5.831044414444707e-07	1.119227435250089e-06
Q9NZI2	2.771135351909376e-06	1.4123487406151625e-05
Q9NZI5	9.156106547508527e-07	6.286659554565117e-07
Q9NZI6	5.285113614926986e-07	7.576337637643876e-07
Q9NZI7	1.9763063161886114e-06	1.9742700592043412e-05
Q9NZI8	4.65030400508861e-07	1.38461174445183e-05
Q9NZJ0	1.4926300818969847e-06	3.032373414468553e-05
Q9NZJ4	7.241698625039612e-07	4.6088524662667055e-06
Q9NZJ5	8.043810581760407e-07	1.1043100469060076e-05
Q9NZJ6	3.10878896716954e-07	3.459954848408657e-07
Q9NZJ7	3.730913281310017e-07	1.0212397317821655e-05
Q9NZJ9	1.7113900747176106e-06	4.506883595142995e-06
Q9NZK5	2.7255765986042076e-07	3.9345234410809545e-08
Q9NZK7	5.252568844002733e-07	9.913420366138507e-08
Q9NZL3	4.260106014816485e-06	1.8508017953146053e-05
Q9NZL4	9.810785782355912e-07	3.1931603320203044e-05
Q9NZL6	1.3511767660838729e-06	1.7690443839586692e-06
Q9NZL9	6.100454705394398e-07	7.211199329014407e-06
Q9NZM1	4.395847748703495e-07	3.829657631671665e-06
Q9NZM3	1.1628798452943124e-06	3.5144557726228645e-05
Q9NZM4	2.7035461753615284e-06	2.1153103797626865e-05
Q9NZM5	6.682191843781674e-07	2.170130416005851e-05
Q9NZM6	3.2417783185913673e-07	1.111658495067272e-07
Q9NZN1	7.347918934487166e-06	1.152416825578942e-05
Q9NZN3	4.217598452554366e-07	5.52899823544884e-07
Q9NZN4	6.456179350596058e-07	5.285051238833541e-06
Q9NZN5	4.7076951759497916e-05	0.0012310891402133027
Q9NZN8	6.780288680627026e-07	2.318997224213282e-05
Q9NZN9	1.7412451497397045e-06	1.0834472011703078e-05
Q9NZP5	1.9775374825932374e-07	4.599097473161939e-09
Q9NZP8	3.212245127770985e-07	2.401911155044426e-07
Q9NZQ0	2.0472492647016737e-07	3.2191558642104906e-08
Q9NZQ3	3.1205924202706346e-05	0.0013475614794839872
Q9NZQ7	4.7963861503039474e-05	0.0014274949155930017
Q9NZQ8	2.9882842502716666e-07	9.766285235889978e-08
Q9NZQ9	1.7243511820750002e-06	1.2463460033444316e-05
Q9NZR1	6.183936137026382e-07	6.1997832827400904e-06
Q9NZR2	6.513382658002605e-05	0.0014403670292238528
Q9NZR4	3.829570767045648e-07	5.622784240128241e-07
Q9NZS2	4.0839643171042305e-07	5.239237231090758e-07
Q9NZS9	1.7577210963543768e-06	8.827449092218161e-06
Q9NZT1	8.331110075861006e-07	1.7144141071993382e-05
Q9NZT2	1.902196760929403e-06	1.4044889276766298e-05
Q9NZU0	1.6687266146496243e-06	4.8035210147401256e-06
Q9NZU1	2.914859184659953e-06	1.679753650102473e-05
Q9NZU5	4.3058393769564044e-07	7.859277335742488e-07
Q9NZU7	3.559387661862784e-07	3.253341118945428e-07
Q9NZV1	3.8347666380313796e-07	3.4041024449238613e-07
Q9NZV5	6.613315197110168e-07	2.8641605755752737e-06
Q9NZV6	6.085020662734465e-07	1.6595158676008414e-06
Q9NZV7	9.460118466881123e-07	9.224476638330394e-06
Q9NZV8	5.016208849185576e-07	1.916428865332856e-06
Q9NZW4	1.1388959497500486e-06	5.575172987335222e-07
Q9NZW5	1.0740574000594876e-06	1.7579461170430486e-05
Q9NZZ3	8.109670134509048e-07	1.155621350584118e-05
Q9P000	4.2166023742289575e-07	7.566530768042735e-07
Q9P003	1.1401926151580594e-06	8.131758813903741e-06
Q9P013	4.422739337249366e-07	2.6562878261834826e-06
Q9P015	3.7184903264470935e-07	4.123436811935776e-06
Q9P016	3.2640291609535606e-07	5.454422069488259e-07
Q9P021	3.579612672550512e-07	8.498506702450798e-07
Q9P031	9.539674825344739e-07	1.5393373442057263e-05
Q9P032	4.1275515403817847e-07	8.659051086582994e-06
Q9P035	4.754853800394868e-07	9.541289212317671e-06
Q9P055	6.435456370971003e-07	1.5570881132932784e-06
Q9P086	1.2361893041953938e-06	1.254313153505688e-05
Q9P0B6	7.141396411385782e-07	4.585583773065802e-06
Q9P0G3	5.963949780238513e-07	1.6704284651549077e-07
Q9P0I2	3.4272067714023886e-07	2.714535284424915e-06
Q9P0J0	3.034535955095156e-07	2.118665521132626e-06
Q9P0J1	7.237268606953936e-07	1.2480345608624162e-05
Q9P0J6	5.389244338560984e-07	5.414289860358357e-07
Q9P0J7	5.652594329952876e-07	1.2586276884974956e-05
Q9P0K1	1.8696251438142304e-06	9.369049027448186e-06
Q9P0K7	4.24131282734704e-07	3.960923585118296e-06
Q9P0K8	1.7250562767091186e-06	3.4015371898590176e-05
Q9P0K9	1.9735721207813592e-07	2.1534460212170593e-08
Q9P0L0	4.4406475739756134e-07	3.1212580075097066e-05
Q9P0L1	3.939734284224596e-07	7.06992100930847e-07
Q9P0L2	6.69139953618915e-07	6.9312855141261425e-06
Q9P0L9	3.892643828454036e-07	2.7968106722349947e-07
Q9P0M2	8.940565701201196e-07	4.9487765705495595e-06
Q9P0M6	4.770651952194217e-07	1.006482355927114e-05
Q9P0M9	4.953906590823494e-07	7.837625697220457e-06
Q9P0N5	4.73135494031978e-07	2.676399377835355e-05
Q9P0N8	6.716609866067553e-07	5.7251979345666305e-06
Q9P0N9	1.0833319515804376e-06	1.3898961949420247e-05
Q9P0P0	1.7056420833388129e-06	3.739736719057134e-05
Q9P0P8	4.3417064296999696e-07	1.4495729250799522e-05
Q9P0R6	8.287272014118651e-06	1.9947026075445115e-05
Q9P0S2	2.031216828325709e-06	7.354472755175868e-06
Q9P0S3	1.1563723381573437e-06	1.106944300696442e-05
Q9P0S9	5.051465223466476e-07	4.498029902514851e-06
Q9P0T4	7.957912597211356e-07	1.879269580064668e-05
Q9P0T5	1.649923986549264e-07	1.3086191755006942e-08
Q9P0T7	4.570325943020208e-07	2.3664683177977656e-06
Q9P0U0	3.5274317998944916e-07	7.744722019384976e-08
Q9P0U1	9.99117815295989e-07	5.384514046990108e-06
Q9P0U3	1.2892587377520645e-06	2.298273367306131e-05
Q9P0U4	2.535259236886281e-06	4.0880876637621606e-05
Q9P0V3	1.0946367040779268e-06	2.204497981694874e-05
Q9P0V8	9.166590237329379e-07	4.262354577534078e-07
Q9P0V9	3.4095845816235655e-06	2.8965432759286917e-05
Q9P0W0	4.988980434165502e-07	1.7953839320797388e-07
Q9P0W2	4.64601863070215e-07	4.811392380187708e-06
Q9P0W8	4.678257014630448e-07	1.970022039309694e-06
Q9P0X4	3.9080538165094637e-07	7.286634935621454e-07
Q9P0Z9	1.3302620955997997e-06	3.2300172231606897e-06
